label,problem,m,n,status,time_s,solve_time_s,iterations,objective,optimal,rel_gap
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.1352,1.1351,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.0897,1.0897,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.2363,1.2363,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.0386,1.0386,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",0.98721,0.98721,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.0703,1.0703,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.0138,1.0138,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.3358,1.3358,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.4264,1.4264,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.2652,1.2652,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.0793,1.0793,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.4679,1.4679,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.3824,1.3824,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.067,1.067,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",0.96478,0.96477,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.4902,1.4902,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.1522,1.1522,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.2273,1.2273,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.9039,1.9039,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.2927,1.2927,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.5729,1.5729,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.8384,1.8384,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.2904,1.2904,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.8983,1.8983,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf5,13,16,"ITERATION_LIMIT",1.2003,1.2003,101,362.2356406728068,363.0,0.0021056730776671524
main_cg,hinf6,13,16,"ITERATION_LIMIT",0.69924,0.69923,81,448.92889374180004,449.0,0.0001583658311803147
