label,problem,m,n,status,time_s,solve_time_s,iterations,objective,optimal,rel_gap
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034007,0.003381,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034628,0.0034509,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034522,0.0034411,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034395,0.003428,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034235,0.003412,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034082,0.0033941,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034157,0.0034039,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.003415,0.0034039,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034498,0.003438,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034347,0.003423,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0079444,0.0079322,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034238,0.0034039,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034505,0.003438,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034578,0.0034461,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034409,0.0034289,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034372,0.0034261,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034576,0.0034459,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034438,0.0034308,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.003426,0.0034151,41,56.94703110430444,56.9,0.0008265571933997308
